Time,Resp,ECG,EDA,Trigger
6.5009999999999994,0.0,0.0,0.0,0.0
6.502,0.0,0.0,0.0,0.0
6.503,0.0,0.0,0.0,0.0
6.504,0.0,0.0,0.0,0.0
6.505,0.0,0.0,0.0,0.0
6.506,2.0,0.0,0.0,0.0
6.507,0.0,0.0,0.0,0.0
6.508,0.0,0.0,0.0,0.0
6.5089999999999995,0.0,0.0,0.0,0.0
6.51,0.0,0.0,0.0,0.0
6.511,0.0,0.0,0.0,0.0
6.512,0.0,0.0,0.0,0.0
6.513,0.0,0.0,0.0,0.0
6.513999999999999,2.0,0.0,0.0,0.0
6.515,0.0,0.0,0.0,0.0
6.516,0.0,0.0,0.0,0.0
6.5169999999999995,0.0,0.0,0.0,0.0
6.518,0.0,0.0,0.0,0.0
6.519,0.0,0.0,0.0,0.0
6.52,0.0,0.0,0.0,0.0
6.521,0.0,0.0,0.0,0.0
6.522,2.0,0.0,0.0,0.0
6.523,0.0,0.0,0.0,0.0
6.524,0.0,0.0,0.0,0.0
6.5249999999999995,0.0,0.0,0.0,0.0
6.526,0.0,0.0,0.0,0.0
6.527,0.0,0.0,0.0,0.0
6.528,0.0,0.0,0.0,0.0
6.529,0.0,0.0,0.0,0.0
6.529999999999999,2.0,0.0,0.0,0.0
6.531,0.0,0.0,0.0,0.0
6.532,0.0,0.0,0.0,0.0
6.5329999999999995,0.0,0.0,0.0,0.0
6.534,0.0,0.0,0.0,0.0
6.535,0.0,0.0,0.0,0.0
6.536,0.0,0.0,0.0,0.0
6.537,0.0,0.0,0.0,0.0
6.538,2.0,0.0,0.0,0.0
6.539,0.0,0.0,0.0,0.0
6.54,0.0,0.0,0.0,0.0
6.5409999999999995,0.0,0.0,0.0,0.0
6.542,0.0,0.0,0.0,0.0
6.543,0.0,0.0,0.0,0.0
6.544,0.0,0.0,0.0,0.0
6.545,0.0,0.0,0.0,0.0
6.545999999999999,2.0,0.0,0.0,0.0
6.547,0.0,0.0,0.0,0.0
6.548,0.0,0.0,0.0,0.0
6.5489999999999995,0.0,0.0,0.0,0.0
6.55,0.0,0.0,0.0,0.0
6.551,0.0,0.0,0.0,0.0
6.552,0.0,0.0,0.0,0.0
6.553,0.0,0.0,0.0,0.0
6.554,2.0,0.0,0.0,0.0
6.555,0.0,0.0,0.0,0.0
6.556,0.0,0.0,0.0,0.0
6.5569999999999995,0.0,0.0,0.0,0.0
6.558,0.0,0.0,0.0,0.0
6.558999999999999,0.0,0.0,0.0,0.0
6.56,0.0,0.0,0.0,0.0
6.561,0.0,0.0,0.0,0.0
6.561999999999999,2.0,0.0,0.0,0.0
6.563,0.0,0.0,0.0,0.0
6.564,0.0,0.0,0.0,0.0
6.5649999999999995,0.0,0.0,0.0,0.0
6.566,0.0,0.0,0.0,0.0
6.567,0.0,0.0,0.0,0.0
6.568,0.0,0.0,0.0,0.0
6.569,0.0,0.0,0.0,0.0
6.569999999999999,2.0,0.0,0.0,0.0
6.571,0.0,0.0,0.0,0.0
6.572,0.0,0.0,0.0,0.0
6.5729999999999995,0.0,0.0,0.0,0.0
6.574,0.0,0.0,0.0,0.0
6.574999999999999,0.0,0.0,0.0,0.0
6.576,0.0,0.0,0.0,0.0
6.577,0.0,0.0,0.0,0.0
6.577999999999999,2.0,0.0,0.0,0.0
6.579,0.0,0.0,0.0,0.0
6.58,0.0,0.0,0.0,0.0
6.5809999999999995,0.0,0.0,0.0,0.0
6.582,0.0,0.0,0.0,0.0
6.583,0.0,0.0,0.0,0.0
6.584,0.0,0.0,0.0,0.0
6.585,0.0,0.0,0.0,0.0
6.585999999999999,0.0,0.0,0.0,0.0
6.587,0.0,0.0,0.0,0.0
6.588,0.0,0.0,0.0,0.0
6.5889999999999995,0.0,0.0,0.0,0.0
6.59,0.0,0.0,0.0,0.0
6.590999999999999,0.0,0.0,0.0,0.0
6.592,0.0,0.0,0.0,0.0
6.593,0.0,0.0,0.0,0.0
6.593999999999999,0.0,0.0,0.0,0.0
6.595,0.0,0.0,0.0,0.0
6.596,0.0,0.0,0.0,0.0
6.5969999999999995,0.0,0.0,0.0,0.0
6.598,0.0,0.0,0.0,0.0
6.599,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0
6.601,0.0,0.0,0.0,0.0
6.601999999999999,2.0,0.0,0.0,0.0
6.603,0.0,0.0,0.0,0.0
6.604,0.0,0.0,0.0,0.0
6.6049999999999995,0.0,0.0,0.0,0.0
6.606,0.0,0.0,0.0,0.0
6.606999999999999,0.0,0.0,0.0,0.0
6.608,0.0,0.0,0.0,0.0
6.609,0.0,0.0,0.0,0.0
6.609999999999999,2.0,0.0,0.0,0.0
6.611,0.0,0.0,0.0,0.0
6.612,0.0,0.0,0.0,0.0
6.6129999999999995,0.0,0.0,0.0,0.0
6.614,0.0,0.0,0.0,0.0
6.615,0.0,0.0,0.0,0.0
6.616,0.0,0.0,0.0,0.0
6.617,0.0,0.0,0.0,0.0
6.617999999999999,2.0,0.0,0.0,0.0
6.619,0.0,0.0,0.0,0.0
6.62,0.0,0.0,0.0,0.0
6.6209999999999996,0.0,0.0,0.0,0.0
6.622,0.0,0.0,0.0,0.0
6.622999999999999,0.0,0.0,0.0,0.0
6.624,0.0,0.0,0.0,0.0
6.625,0.0,0.0,0.0,0.0
6.6259999999999994,2.0,0.0,0.0,0.0
6.627,0.0,0.0,0.0,0.0
6.628,0.0,0.0,0.0,0.0
6.629,0.0,0.0,0.0,0.0
6.63,0.0,0.0,0.0,0.0
6.631,0.0,0.0,0.0,0.0
6.632,0.0,0.0,0.0,0.0
6.633,0.0,0.0,0.0,0.0
6.6339999999999995,2.0,0.0,0.0,0.0
6.635,0.0,0.0,0.0,0.0
6.636,0.0,0.0,0.0,0.0
6.637,0.0,0.0,0.0,0.0
6.638,0.0,0.0,0.0,0.0
6.638999999999999,0.0,0.0,0.0,0.0
6.64,0.0,0.0,0.0,0.0
6.641,0.0,0.0,0.0,0.0
6.6419999999999995,2.0,0.0,0.0,0.0
6.643,0.0,0.0,0.0,0.0
6.644,0.0,0.0,0.0,0.0
6.645,0.0,0.0,0.0,0.0
6.646,0.0,0.0,0.0,0.0
6.646999999999999,0.0,0.0,0.0,0.0
6.648,0.0,0.0,0.0,0.0
6.649,0.0,0.0,0.0,0.0
6.6499999999999995,2.0,0.0,0.0,0.0
6.651,0.0,0.0,0.0,0.0
6.651999999999999,0.0,0.0,0.0,0.0
6.653,0.0,0.0,0.0,0.0
6.654,0.0,0.0,0.0,0.0
6.654999999999999,0.0,0.0,0.0,0.0
6.656,0.0,0.0,0.0,0.0
6.657,0.0,0.0,0.0,0.0
6.6579999999999995,2.0,0.0,0.0,0.0
6.659,0.0,0.0,0.0,0.0
6.66,0.0,0.0,0.0,0.0
6.661,0.0,0.0,0.0,0.0
6.662,0.0,0.0,0.0,0.0
6.662999999999999,0.0,0.0,0.0,0.0
6.664,0.0,0.0,0.0,0.0
6.665,0.0,0.0,0.0,0.0
6.6659999999999995,2.0,0.0,0.0,0.0
6.667,0.0,0.0,0.0,0.0
6.667999999999999,0.0,0.0,0.0,0.0
6.669,0.0,0.0,0.0,0.0
6.67,0.0,0.0,0.0,0.0
6.670999999999999,0.0,0.0,0.0,0.0
6.672,0.0,0.0,0.0,0.0
6.673,0.0,0.0,0.0,0.0
6.6739999999999995,2.0,0.0,0.0,0.0
6.675,0.0,0.0,0.0,0.0
6.676,0.0,0.0,0.0,0.0
6.677,0.0,0.0,0.0,0.0
6.678,0.0,0.0,0.0,0.0
6.678999999999999,0.0,0.0,0.0,0.0
6.68,0.0,0.0,0.0,0.0
6.681,0.0,0.0,0.0,0.0
6.6819999999999995,2.0,0.0,0.0,0.0
6.683,0.0,0.0,0.0,0.0
6.683999999999999,0.0,0.0,0.0,0.0
6.685,0.0,0.0,0.0,0.0
6.686,0.0,0.0,0.0,0.0
6.686999999999999,0.0,0.0,0.0,0.0
6.688,0.0,0.0,0.0,0.0
6.689,0.0,0.0,0.0,0.0
6.6899999999999995,1.0,0.0,0.0,0.0
6.691,0.0,0.0,0.0,0.0
6.692,0.0,0.0,0.0,0.0
6.693,0.0,0.0,0.0,0.0
6.694,0.0,0.0,0.0,0.0
6.694999999999999,0.0,0.0,0.0,0.0
6.696,0.0,0.0,0.0,0.0
6.697,0.0,0.0,0.0,0.0
6.6979999999999995,1.0,0.0,0.0,0.0
6.699,0.0,0.0,0.0,0.0
6.699999999999999,0.0,0.0,0.0,0.0
6.701,0.0,0.0,0.0,0.0
6.702,0.0,0.0,0.0,0.0
6.702999999999999,0.0,0.0,0.0,0.0
6.704,0.0,0.0,0.0,0.0
6.705,0.0,0.0,0.0,0.0
6.7059999999999995,1.0,0.0,0.0,0.0
6.707,0.0,0.0,0.0,0.0
6.708,0.0,0.0,0.0,0.0
6.709,0.0,0.0,0.0,0.0
6.71,0.0,0.0,0.0,0.0
6.710999999999999,0.0,0.0,0.0,0.0
6.712,0.0,0.0,0.0,0.0
6.713,0.0,0.0,0.0,0.0
6.7139999999999995,2.0,0.0,0.0,0.0
6.715,0.0,0.0,0.0,0.0
6.715999999999999,0.0,0.0,0.0,0.0
6.717,0.0,0.0,0.0,0.0
6.718,0.0,0.0,0.0,0.0
6.718999999999999,0.0,0.0,0.0,0.0
6.72,0.0,0.0,0.0,0.0
6.721,0.0,0.0,0.0,0.0
6.7219999999999995,2.0,0.0,0.0,0.0
6.723,0.0,0.0,0.0,0.0
6.724,0.0,0.0,0.0,0.0
6.725,0.0,0.0,0.0,0.0
6.726,0.0,0.0,0.0,0.0
6.726999999999999,0.0,0.0,0.0,0.0
6.728,0.0,0.0,0.0,0.0
6.728999999999999,0.0,0.0,0.0,0.0
6.7299999999999995,2.0,0.0,0.0,0.0
6.731,0.0,0.0,0.0,0.0
6.731999999999999,0.0,0.0,0.0,0.0
6.733,0.0,0.0,0.0,0.0
6.734,0.0,0.0,0.0,0.0
6.734999999999999,0.0,0.0,0.0,0.0
6.736,0.0,0.0,0.0,0.0
6.737,0.0,0.0,0.0,0.0
6.7379999999999995,2.0,0.0,0.0,0.0
6.739,0.0,0.0,0.0,0.0
6.739999999999999,0.0,0.0,0.0,0.0
6.741,0.0,0.0,0.0,0.0
6.742,0.0,0.0,0.0,0.0
6.742999999999999,0.0,0.0,0.0,0.0
6.744,0.0,0.0,0.0,0.0
6.744999999999999,0.0,0.0,0.0,0.0
6.7459999999999996,2.0,0.0,0.0,0.0
6.747,0.0,0.0,0.0,0.0
6.747999999999999,0.0,0.0,0.0,0.0
6.749,0.0,0.0,0.0,0.0
6.75,0.0,0.0,0.0,0.0
6.7509999999999994,0.0,0.0,0.0,0.0
6.752,0.0,0.0,0.0,0.0
6.753,0.0,0.0,0.0,0.0
6.754,2.0,0.0,0.0,0.0
6.755,0.0,0.0,0.0,0.0
6.755999999999999,0.0,0.0,0.0,0.0
6.757,0.0,0.0,0.0,0.0
6.758,0.0,0.0,0.0,0.0
6.7589999999999995,0.0,0.0,0.0,0.0
6.76,0.0,0.0,0.0,0.0
6.760999999999999,0.0,0.0,0.0,0.0
6.762,2.0,0.0,0.0,0.0
6.763,0.0,0.0,0.0,0.0
6.763999999999999,0.0,0.0,0.0,0.0
6.765,0.0,0.0,0.0,0.0
6.766,0.0,0.0,0.0,0.0
6.7669999999999995,0.0,0.0,0.0,0.0
6.768,0.0,0.0,0.0,0.0
6.769,0.0,0.0,0.0,0.0
6.77,2.0,0.0,0.0,0.0
6.771,0.0,0.0,0.0,0.0
6.771999999999999,0.0,0.0,0.0,0.0
6.773,0.0,0.0,0.0,0.0
6.774,0.0,0.0,0.0,0.0
6.7749999999999995,0.0,0.0,0.0,0.0
6.776,0.0,0.0,0.0,0.0
6.776999999999999,0.0,0.0,0.0,0.0
6.778,2.0,0.0,0.0,0.0
6.779,0.0,0.0,0.0,0.0
6.779999999999999,0.0,0.0,0.0,0.0
6.781,0.0,0.0,0.0,0.0
6.782,0.0,0.0,0.0,0.0
6.7829999999999995,0.0,0.0,0.0,0.0
6.784,0.0,0.0,0.0,0.0
6.785,0.0,0.0,0.0,0.0
6.786,2.0,0.0,0.0,0.0
6.787,0.0,0.0,0.0,0.0
6.787999999999999,0.0,0.0,0.0,0.0
6.789,0.0,0.0,0.0,0.0
6.79,0.0,0.0,0.0,0.0
6.7909999999999995,0.0,0.0,0.0,0.0
6.792,0.0,0.0,0.0,0.0
6.792999999999999,0.0,0.0,0.0,0.0
6.794,2.0,0.0,0.0,0.0
6.795,0.0,0.0,0.0,0.0
6.795999999999999,0.0,0.0,0.0,0.0
6.797,0.0,0.0,0.0,0.0
6.798,0.0,0.0,0.0,0.0
6.7989999999999995,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0
6.801,0.0,0.0,0.0,0.0
6.802,0.0,0.0,0.0,0.0
6.803,0.0,0.0,0.0,0.0
6.803999999999999,0.0,0.0,0.0,0.0
6.805,0.0,0.0,0.0,0.0
6.806,0.0,0.0,0.0,0.0
6.8069999999999995,0.0,0.0,0.0,0.0
6.808,0.0,0.0,0.0,0.0
6.808999999999999,0.0,0.0,0.0,0.0
6.81,0.0,0.0,0.0,0.0
6.811,0.0,0.0,0.0,0.0
6.811999999999999,0.0,0.0,0.0,0.0
6.813,0.0,0.0,0.0,0.0
6.814,0.0,0.0,0.0,0.0
6.8149999999999995,0.0,0.0,0.0,0.0
6.816,0.0,0.0,0.0,0.0
6.816999999999999,0.0,0.0,0.0,0.0
6.818,0.0,0.0,0.0,0.0
6.819,0.0,0.0,0.0,0.0
6.819999999999999,0.0,0.0,0.0,0.0
6.821,0.0,0.0,0.0,0.0
6.821999999999999,0.0,0.0,0.0,0.0
6.8229999999999995,0.0,0.0,0.0,0.0
6.824,0.0,0.0,0.0,0.0
6.824999999999999,0.0,0.0,0.0,0.0
6.826,2.0,0.0,0.0,0.0
6.827,0.0,0.0,0.0,0.0
6.827999999999999,0.0,0.0,0.0,0.0
6.829,0.0,0.0,0.0,0.0
6.83,0.0,0.0,0.0,0.0
6.8309999999999995,0.0,0.0,0.0,0.0
6.832,0.0,0.0,0.0,0.0
6.832999999999999,0.0,0.0,0.0,0.0
6.834,2.0,0.0,0.0,0.0
6.835,0.0,0.0,0.0,0.0
6.835999999999999,0.0,0.0,0.0,0.0
6.837,0.0,0.0,0.0,0.0
6.837999999999999,0.0,0.0,0.0,0.0
6.8389999999999995,0.0,0.0,0.0,0.0
6.84,0.0,0.0,0.0,0.0
6.840999999999999,0.0,0.0,0.0,0.0
6.842,2.0,0.0,0.0,0.0
6.843,0.0,0.0,0.0,0.0
6.843999999999999,0.0,0.0,0.0,0.0
6.845,0.0,0.0,0.0,0.0
6.846,0.0,0.0,0.0,0.0
6.8469999999999995,0.0,0.0,0.0,0.0
6.848,0.0,0.0,0.0,0.0
6.848999999999999,0.0,0.0,0.0,0.0
6.85,2.0,0.0,0.0,0.0
6.851,0.0,0.0,0.0,0.0
6.851999999999999,0.0,0.0,0.0,0.0
6.853,0.0,0.0,0.0,0.0
6.853999999999999,0.0,0.0,0.0,0.0
6.8549999999999995,0.0,0.0,0.0,0.0
6.856,0.0,0.0,0.0,0.0
6.856999999999999,0.0,0.0,0.0,0.0
6.858,2.0,0.0,0.0,0.0
6.859,0.0,0.0,0.0,0.0
6.859999999999999,0.0,0.0,0.0,0.0
6.861,0.0,0.0,0.0,0.0
6.862,0.0,0.0,0.0,0.0
6.8629999999999995,0.0,0.0,0.0,0.0
6.864,0.0,0.0,0.0,0.0
6.864999999999999,0.0,0.0,0.0,0.0
6.866,2.0,0.0,0.0,0.0
6.867,0.0,0.0,0.0,0.0
6.867999999999999,0.0,0.0,0.0,0.0
6.869,0.0,0.0,0.0,0.0
6.869999999999999,0.0,0.0,0.0,0.0
6.8709999999999996,0.0,0.0,0.0,0.0
6.872,0.0,0.0,0.0,0.0
6.872999999999999,0.0,0.0,0.0,0.0
6.874,2.0,0.0,0.0,0.0
6.875,0.0,0.0,0.0,0.0
6.8759999999999994,0.0,0.0,0.0,0.0
6.877,0.0,0.0,0.0,0.0
6.878,0.0,0.0,0.0,0.0
6.879,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,0.0
6.880999999999999,0.0,0.0,0.0,0.0
6.882,2.0,0.0,0.0,0.0
6.883,0.0,0.0,0.0,0.0
6.8839999999999995,0.0,0.0,0.0,0.0
6.885,0.0,0.0,0.0,0.0
6.885999999999999,0.0,0.0,0.0,0.0
6.887,0.0,0.0,0.0,0.0
6.888,0.0,0.0,0.0,0.0
6.888999999999999,0.0,0.0,0.0,0.0
6.89,2.0,0.0,0.0,0.0
6.891,0.0,0.0,0.0,0.0
6.8919999999999995,0.0,0.0,0.0,0.0
6.893,0.0,0.0,0.0,0.0
6.894,0.0,0.0,0.0,0.0
6.895,0.0,0.0,0.0,0.0
6.896,0.0,0.0,0.0,0.0
6.896999999999999,0.0,0.0,0.0,0.0
6.898,2.0,0.0,0.0,0.0
6.898999999999999,0.0,0.0,0.0,0.0
6.8999999999999995,0.0,0.0,0.0,0.0
6.901,0.0,0.0,0.0,0.0
6.901999999999999,0.0,0.0,0.0,0.0
6.903,0.0,0.0,0.0,0.0
6.904,0.0,0.0,0.0,0.0
6.904999999999999,0.0,0.0,0.0,0.0
6.906,2.0,0.0,0.0,0.0
6.907,0.0,0.0,0.0,0.0
6.9079999999999995,0.0,0.0,0.0,0.0
6.909,0.0,0.0,0.0,0.0
6.909999999999999,0.0,0.0,0.0,0.0
6.911,0.0,0.0,0.0,0.0
6.912,0.0,0.0,0.0,0.0
6.912999999999999,0.0,0.0,0.0,0.0
6.914,1.0,0.0,0.0,0.0
6.914999999999999,0.0,0.0,0.0,0.0
6.9159999999999995,0.0,0.0,0.0,0.0
6.917,0.0,0.0,0.0,0.0
6.917999999999999,0.0,0.0,0.0,0.0
6.919,0.0,0.0,0.0,0.0
6.92,0.0,0.0,0.0,0.0
6.920999999999999,0.0,0.0,0.0,0.0
6.922,1.0,0.0,0.0,0.0
6.923,0.0,0.0,0.0,0.0
6.9239999999999995,0.0,0.0,0.0,0.0
6.925,0.0,0.0,0.0,0.0
6.925999999999999,0.0,0.0,0.0,0.0
6.927,0.0,0.0,0.0,0.0
6.928,0.0,0.0,0.0,0.0
6.928999999999999,0.0,0.0,0.0,0.0
6.93,2.0,0.0,0.0,0.0
6.930999999999999,0.0,0.0,0.0,0.0
6.9319999999999995,0.0,0.0,0.0,0.0
6.933,0.0,0.0,0.0,0.0
6.933999999999999,0.0,0.0,0.0,0.0
6.935,0.0,0.0,0.0,0.0
6.936,0.0,0.0,0.0,0.0
6.936999999999999,0.0,0.0,0.0,0.0
6.938,2.0,0.0,0.0,0.0
6.939,0.0,0.0,0.0,0.0
6.9399999999999995,0.0,0.0,0.0,0.0
6.941,0.0,0.0,0.0,0.0
6.941999999999999,0.0,0.0,0.0,0.0
6.943,0.0,0.0,0.0,0.0
6.944,0.0,0.0,0.0,0.0
6.944999999999999,0.0,0.0,0.0,0.0
6.946,2.0,0.0,0.0,0.0
6.946999999999999,0.0,0.0,0.0,0.0
6.9479999999999995,0.0,0.0,0.0,0.0
6.949,0.0,0.0,0.0,0.0
6.949999999999999,0.0,0.0,0.0,0.0
6.951,0.0,0.0,0.0,0.0
6.952,0.0,0.0,0.0,0.0
6.952999999999999,0.0,0.0,0.0,0.0
6.954,2.0,0.0,0.0,0.0
6.955,0.0,0.0,0.0,0.0
6.9559999999999995,0.0,0.0,0.0,0.0
6.957,0.0,0.0,0.0,0.0
6.957999999999999,0.0,0.0,0.0,0.0
6.959,0.0,0.0,0.0,0.0
6.96,0.0,0.0,0.0,0.0
6.960999999999999,0.0,0.0,0.0,0.0
6.962,2.0,0.0,0.0,0.0
6.962999999999999,0.0,0.0,0.0,0.0
6.9639999999999995,0.0,0.0,0.0,0.0
6.965,0.0,0.0,0.0,0.0
6.965999999999999,0.0,0.0,0.0,0.0
6.967,0.0,0.0,0.0,0.0
6.968,0.0,0.0,0.0,0.0
6.968999999999999,0.0,0.0,0.0,0.0
6.97,2.0,0.0,0.0,0.0
6.971,0.0,0.0,0.0,0.0
6.9719999999999995,0.0,0.0,0.0,0.0
6.973,0.0,0.0,0.0,0.0
6.973999999999999,0.0,0.0,0.0,0.0
6.975,0.0,0.0,0.0,0.0
6.976,0.0,0.0,0.0,0.0
6.976999999999999,0.0,0.0,0.0,0.0
6.978,2.0,0.0,0.0,0.0
6.978999999999999,0.0,0.0,0.0,0.0
6.9799999999999995,0.0,0.0,0.0,0.0
6.981,0.0,0.0,0.0,0.0
6.981999999999999,0.0,0.0,0.0,0.0
6.983,0.0,0.0,0.0,0.0
6.984,0.0,0.0,0.0,0.0
6.984999999999999,0.0,0.0,0.0,0.0
6.986,2.0,0.0,0.0,0.0
6.986999999999999,0.0,0.0,0.0,0.0
6.9879999999999995,0.0,0.0,0.0,0.0
6.989,0.0,0.0,0.0,0.0
6.989999999999999,0.0,0.0,0.0,0.0
6.991,0.0,0.0,0.0,0.0
6.991999999999999,0.0,0.0,0.0,0.0
6.992999999999999,0.0,0.0,0.0,0.0
6.994,2.0,0.0,0.0,0.0
6.994999999999999,0.0,0.0,0.0,0.0
6.9959999999999996,0.0,0.0,0.0,0.0
6.997,0.0,0.0,0.0,0.0
6.997999999999999,0.0,0.0,0.0,0.0
6.999,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0
7.001,0.0,0.0,0.0,0.0
7.002,2.0,0.0,0.0,0.0
7.003,0.0,0.0,0.0,0.0
7.004,0.0,0.0,0.0,0.0
7.005,0.0,0.0,0.0,0.0
7.006,0.0,0.0,0.0,0.0
7.007,0.0,0.0,0.0,0.0
7.008,0.0,0.0,0.0,0.0
7.009,0.0,0.0,0.0,0.0
7.01,2.0,0.0,0.0,0.0
7.011,0.0,0.0,0.0,0.0
7.012,0.0,0.0,0.0,0.0
7.013,0.0,0.0,0.0,0.0
7.014,0.0,0.0,0.0,0.0
7.015,0.0,0.0,0.0,0.0
7.016,0.0,0.0,0.0,0.0
7.017,0.0,0.0,0.0,0.0
7.018,0.0,0.0,0.0,0.0
7.019,0.0,0.0,0.0,0.0
7.02,0.0,0.0,0.0,0.0
7.021,0.0,0.0,0.0,0.0
7.022,0.0,0.0,0.0,0.0
7.023,0.0,0.0,0.0,0.0
7.024,0.0,0.0,0.0,0.0
7.025,0.0,0.0,0.0,0.0
7.026,0.0,0.0,0.0,0.0
7.027,0.0,0.0,0.0,0.0
7.028,0.0,0.0,0.0,0.0
7.029,0.0,0.0,0.0,0.0
7.03,0.0,0.0,0.0,0.0
7.031,0.0,0.0,0.0,0.0
7.032,0.0,0.0,0.0,0.0
7.033,0.0,0.0,0.0,0.0
7.034,0.0,0.0,0.0,0.0
7.035,0.0,0.0,0.0,0.0
7.036,0.0,0.0,0.0,0.0
7.037,0.0,0.0,0.0,0.0
7.038,0.0,0.0,0.0,0.0
7.039,0.0,0.0,0.0,0.0
7.04,0.0,0.0,0.0,0.0
7.041,0.0,0.0,0.0,0.0
7.042,2.0,0.0,0.0,0.0
7.043,0.0,0.0,0.0,0.0
7.044,0.0,0.0,0.0,0.0
7.045,0.0,0.0,0.0,0.0
7.046,0.0,0.0,0.0,0.0
7.047,0.0,0.0,0.0,0.0
7.048,0.0,0.0,0.0,0.0
7.049,0.0,0.0,0.0,0.0
7.05,2.0,0.0,0.0,0.0
7.051,0.0,0.0,0.0,0.0
7.052,0.0,0.0,0.0,0.0
7.053,0.0,0.0,0.0,0.0
7.054,0.0,0.0,0.0,0.0
7.055,0.0,0.0,0.0,0.0
7.056,0.0,0.0,0.0,0.0
7.057,0.0,0.0,0.0,0.0
7.058,2.0,0.0,0.0,0.0
7.059,0.0,0.0,0.0,0.0
7.06,0.0,0.0,0.0,0.0
7.061,0.0,0.0,0.0,0.0
7.062,0.0,0.0,0.0,0.0
7.063,0.0,0.0,0.0,0.0
7.064,0.0,0.0,0.0,0.0
7.065,0.0,0.0,0.0,0.0
7.066,2.0,0.0,0.0,0.0
7.067,0.0,0.0,0.0,0.0
7.068,0.0,0.0,0.0,0.0
7.069,0.0,0.0,0.0,0.0
7.07,0.0,0.0,0.0,0.0
7.071,0.0,0.0,0.0,0.0
7.072,0.0,0.0,0.0,0.0
7.073,0.0,0.0,0.0,0.0
7.074,2.0,0.0,0.0,0.0
7.075,0.0,0.0,0.0,0.0
7.076,0.0,0.0,0.0,0.0
7.077,0.0,0.0,0.0,0.0
7.078,0.0,0.0,0.0,0.0
7.079,0.0,0.0,0.0,0.0
7.08,0.0,0.0,0.0,0.0
7.0809999999999995,0.0,0.0,0.0,0.0
7.082,2.0,0.0,0.0,0.0
7.083,0.0,0.0,0.0,0.0
7.084,0.0,0.0,0.0,0.0
7.085,0.0,0.0,0.0,0.0
7.086,0.0,0.0,0.0,0.0
7.087,0.0,0.0,0.0,0.0
7.088,0.0,0.0,0.0,0.0
7.089,0.0,0.0,0.0,0.0
7.09,2.0,0.0,0.0,0.0
7.091,0.0,0.0,0.0,0.0
7.092,0.0,0.0,0.0,0.0
7.093,0.0,0.0,0.0,0.0
7.094,0.0,0.0,0.0,0.0
7.095,0.0,0.0,0.0,0.0
7.096,0.0,0.0,0.0,0.0
7.0969999999999995,0.0,0.0,0.0,0.0
7.098,2.0,0.0,0.0,0.0
7.099,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0
7.101,0.0,0.0,0.0,0.0
7.102,0.0,0.0,0.0,0.0
7.103,0.0,0.0,0.0,0.0
7.104,0.0,0.0,0.0,0.0
7.1049999999999995,0.0,0.0,0.0,0.0
7.106,2.0,0.0,0.0,0.0
7.107,0.0,0.0,0.0,0.0
7.108,0.0,0.0,0.0,0.0
7.109,0.0,0.0,0.0,0.0
7.11,0.0,0.0,0.0,0.0
7.111,0.0,0.0,0.0,0.0
7.112,0.0,0.0,0.0,0.0
7.1129999999999995,0.0,0.0,0.0,0.0
7.114,2.0,0.0,0.0,0.0
7.115,0.0,0.0,0.0,0.0
7.116,0.0,0.0,0.0,0.0
7.117,0.0,0.0,0.0,0.0
7.118,0.0,0.0,0.0,0.0
7.119,0.0,0.0,0.0,0.0
7.12,0.0,0.0,0.0,0.0
7.1209999999999996,0.0,0.0,0.0,0.0
7.122,2.0,0.0,0.0,0.0
7.123,0.0,0.0,0.0,0.0
7.124,0.0,0.0,0.0,0.0
7.125,0.0,0.0,0.0,0.0
7.126,0.0,0.0,0.0,0.0
7.127,0.0,0.0,0.0,0.0
7.128,0.0,0.0,0.0,0.0
7.129,0.0,0.0,0.0,0.0
7.13,1.0,0.0,0.0,0.0
7.131,0.0,0.0,0.0,0.0
7.132,0.0,0.0,0.0,0.0
7.133,0.0,0.0,0.0,0.0
7.134,0.0,0.0,0.0,0.0
7.135,0.0,0.0,0.0,0.0
7.136,0.0,0.0,0.0,0.0
7.137,0.0,0.0,0.0,0.0
7.138,1.0,0.0,0.0,0.0
7.139,0.0,0.0,0.0,0.0
7.14,0.0,0.0,0.0,0.0
7.141,0.0,0.0,0.0,0.0
7.142,0.0,0.0,0.0,0.0
7.143,0.0,0.0,0.0,0.0
7.144,0.0,0.0,0.0,0.0
7.145,0.0,0.0,0.0,0.0
7.146,1.0,0.0,0.0,0.0
7.147,0.0,0.0,0.0,0.0
7.148,0.0,0.0,0.0,0.0
7.149,0.0,0.0,0.0,0.0
7.15,0.0,0.0,0.0,0.0
7.151,0.0,0.0,0.0,0.0
7.152,0.0,0.0,0.0,0.0
7.153,0.0,0.0,0.0,0.0
7.154,2.0,0.0,0.0,0.0
7.155,0.0,0.0,0.0,0.0
7.156,0.0,0.0,0.0,0.0
7.157,0.0,0.0,0.0,0.0
7.158,0.0,0.0,0.0,0.0
7.159,0.0,0.0,0.0,0.0
